Employer's Name,Review Link,Job Title,Review Date,Review City/Town Name,Review State Name,Review Country Name,Current Job,Length of Employment,Employment Status,Overall Satisfaction,Career Opportunities,Compensation & Benefits,Senior Leadership,Work-Life Balance,Culture & Values,Business Outlook,Recommend to Friend,CEO Approval,Pros,Cons,Advice to Sr. Management,Headline,Employer Response
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW4833984.htm,Intern,8/23/2014,New York,New York State,US,Yes,Less than a year,Intern,4,3,5,3,5,4,Staying the Same,Yes,Approve,"They have a good community there; I truly felt like I was part of the team. I was told about what was needed and had the choice to choose my own work as long as it had value. From what I heard, when there were big losses in the 2008 crisis, they definitely seemed to do their best to retain as many people as possible by putting them in other roles.","A few people seemed to be upset that it was not as cutthroat and quick advancing as (other?) finance firms. It did feel more cushy than innovative, though everyone in my department had talent and worked hard. It was just more 9-5 work than round the clock.","Standard and Poor's needs to get it's tech up. There was some old technology being used when I was there, but they are working to modernize (there was a CEO change and the new one seems to be more on top of that).",Given a lot of freedom and participation as an intern, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW4813215.htm, ,8/20/2014,New York,New York State,US,Yes,More than 10 years,Full-time,4,3,4,3,5,4,Staying the Same,Yes,No Opinion,Great work/home balance. most departments allow telecomuting or working from aleternate locations.,Company is slowly changing. Becoming like the big banks. Layoff were unheard of before 2008. Now its all about the bottom line.,People are your asset. Stop outsourcing.,"Not what it was, but still a good place to work", 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW4787643.htm,Credit Analyst,8/15/2014,New York,New York State,US,Yes,More than 3 years,Full-time,3,4,5,3,3,5,Staying the Same,Yes,Approve,"The teams are very collegial; Analysts get high level access to industry leaders, great place to learn about different sectors; There is no pressure to generate revenue or compromise analytical rigor.",Very bureaucratic; applying methodology requires a nuanced view; Many have been slow to adjust to changes; the technology is dated/slow.,Update technology; let analysts do their jobs; hire more administrative staff to handle appropriate level work;,"The culture is changing, which may be a good thing", 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW4772875.htm,Regulatory Intern,8/13/2014,London,England,UK,No,Less than a year,Intern,3,1,2,2,5,2,Getting Worse,No,No Opinion,"-Good working hours
-Relaxed atmosphere
-Everyone is friendly and collaborates (no need to massively chase)
-Good benefits
-Good location","-Personal growth / development
-Low Salaries",Value their employees better - many employees leaving the firm.,Did an internship in their Operations department for six month., 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW4764507.htm,Senior Director,8/12/2014,New York,New York State,US,No,More than 5 years,Full-time,3,3,3,2,4,2,Staying the Same,No,No Opinion,Exposure to multiple C-suite executives from different organizations.,"Senior management is not sensitive to employee treatment and has not addressed (multiple) complaints against abusive supervisors.

Current management is disconnected with 'mentality' of certain industries, as demonstrated by current efforts to reduce employee  population of analysts with the most industry experience.","Be more responsive to employee (current and former) complaints about abusive behavior.
Consult industry specialists to gauge potential impact of across-theon-board cost-saving actions.",HR not sensitive to serious supervisor behavior complaints, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW4739134.htm, ,8/7/2014, , , ,Yes,More than a year,Full-time,3,3,5,5,5,3,Staying the Same,Yes,No Opinion,"Great resources available for those who want to further their career. 
Great team based atmosphere.",Lots of room for improvement.,Keep up the good work!,"Great Company, but still improving", 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW4696190.htm,Office Clerk,8/1/2014,New York,New York State,US,No,More than a year,Contract,4,4,3,4,4,4,Staying the Same,Yes,No Opinion,"From the area it's located in to the buildings interior, from your peers to your overseeing management, from the work load to the praise received for complete assignments, S&P was a wonderful experience for me...","If I still worked at Standard & Poor's I may not have been able to give a con. However, not working amongst my old Team is the only standing issue for me.",Thank you for your continued mentoring!,This was a Great place to work!, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW4696128.htm,Business Systems Analyst II,8/1/2014,New York,New York State,US,Yes,Less than a year,Full-time,4,4,5,3,5,4,Staying the Same,Yes,Approve,"- competitive compensation
- great work/life balance
- brilliant, pleasant co workers
- big on giving back to the community and volunteering","- commute
- expenses conscious upper level management", ,S&P is a great place to work with great work/life balance and brilliant coworkers, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW4653432.htm,IT Production Assistant,7/25/2014,New York,New York State,US,No,More than 3 years,Full-time,2,3,4,2,2,3,Staying the Same,No,Disapprove,"There was some flex time and the physical layout was very nice, in a nice area by the water at South Ferry in NYC","Because of the disorganization, work hours were often very long. Some of the management were not at all well trained in leadership, communications, and project planning.",Be more aware of how middle management is actually supervising staff.,The department I worked in was very disorganized., 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW4642739.htm, ,7/24/2014, , , ,Yes, ,Full-time,3,0,0,0,0,0, , ,No Rating,Managers are very considerate of employees' time and commitment outside of work.  Work hours are very reasonable for a company in the financial services industry. Benefits are average to slightly above average.,"The organization is in a state of flux. There are significant changes taking place on almost a weekly basis. Perks, training, promotions going forward will likely get worse. Work processes are complicated and duplicative. It is a good training ground for a young person. However, I would advice people to leave within 3-5 years.","There used to be a very strong work and positive work culture. However, frequent top level executive changes have near decimated that.","Was a very good place to work. However, things are changing for the worse almost everyday.", 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW4640461.htm,Administrative Assistant Receptionist,7/23/2014,New York,New York State,US,Yes,More than 10 years,Full-time,5,4,4,4,4,4,Getting Better,Yes,Approve,You learned a lot from the many people who you were in contact with.,Getting everything done by the end of the day.  But I got it done., ,Great corporations, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW4587631.htm, ,7/15/2014, , , ,Yes,More than 5 years,Full-time,3,3,3,3,4,3,Staying the Same,Yes,No Opinion,Work-life balance is generally supported.,A lot of bureaucracy to deal with., ,Generally satisfied., 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW4568012.htm, ,7/12/2014, , , ,Yes, , ,3,0,0,0,0,0, , ,No Rating,"Great people, good work-life balance",Not as high of a pay as other options, ,Good, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW4511562.htm, ,7/2/2014, , , ,No, , ,3,3,3,3,3,3, , ,No Rating,"Casual culture, Great views, Friendly employees",Lack of exposure to other groups, ,Quant, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW4500534.htm, ,6/30/2014, , , ,No, ,Full-time,2,2,2,2,2,3, ,Yes,No Opinion,"Interesting analytical role
Flexible work opportunities","Top heavy and overly bureaucratic, with bad managers moved sideways/promoted
Desperate need for investment in IT systems
Asia region over-worked and undervalued
Limited long-term progression opportunities

I'd recommend working here to a friend only for a couple of years for the experience then GET OUT! Unless you've got powerful friends you aren't going anywhere internally anyway.","Sort out the technology! Invest in adequate staffing levels! 
Realize that analysis is S&P Ratings' core business and that the analysts ARE your business and the source of your profits.
Stop making bad decisions. Stop reorganizing management AGAIN.",Glad to be gone, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW4495891.htm, ,6/30/2014, , , ,Yes, , ,5,0,0,0,0,0, , ,No Rating,"- fair pay
-good hours
-good people","-limited upside
-continual changing of policies", ,Excellent Company, 
